,idListaCobro,idEmisora,TipoEnvio,BancoSimplificado,idCredito,consecutivoCobro,idBanco,montoExigible,montoCobrar,montoCobrado,fechaCobroBanco,idRespuestaBanco,CobroExitoso
1442354,159139,25,INTERBANCARIO,BBVA,711899,42910222,21,777.95,777.95,0.0,,1.0,False
1442357,159139,25,INTERBANCARIO,BBVA,711976,42910829,21,3263.06,3263.06,0.0,,8.0,False
1442368,159139,25,INTERBANCARIO,BBVA,712132,42910053,21,782.22,782.22,782.22,13/03/2025,0.0,True
1442380,159139,25,INTERBANCARIO,BBVA,712626,42911451,21,888.01,888.01,888.01,13/03/2025,0.0,True
1442382,159139,25,INTERBANCARIO,BBVA,712688,42912222,21,691.48,691.48,691.48,13/03/2025,0.0,True
1442384,159139,25,INTERBANCARIO,BBVA,712872,42910832,21,1299.03,1299.03,1299.03,13/03/2025,0.0,True
1442411,159139,25,INTERBANCARIO,BBVA,714024,42910527,21,426.98,426.98,0.0,,8.0,False
1442413,159139,25,INTERBANCARIO,BBVA,714050,42910834,21,2499.98,2499.98,2499.98,13/03/2025,0.0,True
1442428,159139,25,INTERBANCARIO,BBVA,714579,42910684,21,1417.03,1417.03,0.0,,1.0,False
1442443,159139,25,INTERBANCARIO,BBVA,714906,42911623,21,2056.74,2056.74,0.0,,8.0,False
1442456,159139,25,INTERBANCARIO,BBVA,715110,42910332,21,834.5,834.5,834.5,13/03/2025,0.0,True
1442459,159139,25,INTERBANCARIO,BBVA,715213,42910986,21,723.22,723.22,723.22,13/03/2025,0.0,True
1442460,159139,25,INTERBANCARIO,BBVA,715330,42911624,21,236.44,236.44,0.0,,8.0,False
1442491,159139,25,INTERBANCARIO,BBVA,716654,42910840,21,573.49,573.49,573.49,13/03/2025,0.0,True
1442508,159139,25,INTERBANCARIO,BBVA,717588,42910060,21,1299.92,1299.92,1299.92,13/03/2025,0.0,True
1442532,159139,25,INTERBANCARIO,BBVA,718541,42910691,21,417.25,417.25,417.25,13/03/2025,0.0,True
1442548,159139,25,INTERBANCARIO,BBVA,719665,42911779,21,1662.96,1662.96,0.0,,3.0,False
1442550,159139,25,INTERBANCARIO,BBVA,719698,42911939,21,734.99,734.99,0.0,,8.0,False
1442553,159139,25,INTERBANCARIO,BBVA,719965,42912230,21,1042.15,1042.15,0.0,,1.0,False
1442555,159139,25,INTERBANCARIO,BBVA,720099,42910236,21,973.58,973.58,973.58,13/03/2025,0.0,True
1442563,159139,25,INTERBANCARIO,BBVA,720686,42911467,21,523.54,523.54,0.0,,8.0,False
1442599,159139,25,INTERBANCARIO,BBVA,722299,42910697,21,695.41,695.41,695.41,13/03/2025,0.0,True
1442612,159139,25,INTERBANCARIO,BBVA,722922,42910994,21,1251.55,1251.55,0.0,,4.0,False
1442633,159139,25,INTERBANCARIO,BBVA,723647,42910995,21,695.41,695.41,695.41,13/03/2025,0.0,True
1442658,159139,25,INTERBANCARIO,BBVA,724519,42911143,21,692.63,692.63,0.0,,4.0,False
1442677,159139,25,INTERBANCARIO,BBVA,725268,42912091,21,458.8,458.8,0.0,,4.0,False
1442680,159139,25,INTERBANCARIO,BBVA,725306,42911146,21,259.22,259.22,259.22,13/03/2025,0.0,True
1442752,159139,25,INTERBANCARIO,BBVA,729421,42910856,21,220.0,220.0,0.0,,8.0,False
1442765,159139,25,INTERBANCARIO,BBVA,729797,42910701,21,581.14,581.14,0.0,,8.0,False
1442768,159139,25,INTERBANCARIO,BBVA,729859,42911639,21,1469.77,1469.77,0.0,,1.0,False
1442778,159139,25,INTERBANCARIO,BBVA,730072,42910360,21,766.67,766.67,766.67,13/03/2025,0.0,True
1442806,159139,25,INTERBANCARIO,BBVA,731011,42910083,21,1112.66,1112.66,1112.66,13/03/2025,0.0,True
1442823,159139,25,INTERBANCARIO,BBVA,731618,42911796,21,695.41,695.41,695.41,13/03/2025,0.0,True
1442857,159139,25,INTERBANCARIO,BBVA,732621,42910364,21,938.67,938.67,938.67,13/03/2025,0.0,True
1442904,159139,25,INTERBANCARIO,BBVA,734230,42912252,21,1051.42,1051.42,1051.42,13/03/2025,0.0,True
1442972,159139,25,INTERBANCARIO,BBVA,736545,42912109,21,361.62,361.62,361.62,13/03/2025,0.0,True
1443005,159139,25,INTERBANCARIO,BBVA,737635,42910717,21,271.16,271.16,271.16,13/03/2025,0.0,True
1443027,159139,25,INTERBANCARIO,BBVA,738266,42910379,21,419.78,419.78,0.0,,4.0,False
1443064,159139,25,INTERBANCARIO,BBVA,739180,42909918,21,587.65,587.65,0.0,,8.0,False
1443067,159139,25,INTERBANCARIO,BBVA,739244,42911030,21,834.5,834.5,834.5,13/03/2025,0.0,True
1443068,159139,25,INTERBANCARIO,BBVA,739285,42910876,21,1166.11,1166.11,0.0,,8.0,False
1443070,159139,25,INTERBANCARIO,BBVA,739323,42911657,21,144.65,144.65,144.65,13/03/2025,0.0,True
1443095,159139,25,INTERBANCARIO,BBVA,740111,42910387,21,955.82,955.82,955.82,13/03/2025,0.0,True
1443100,159139,25,INTERBANCARIO,BBVA,740182,42909919,21,573.5,573.5,573.5,13/03/2025,0.0,True
1443124,159139,25,INTERBANCARIO,BBVA,740574,42910724,21,938.67,938.67,938.67,13/03/2025,0.0,True
1443126,159139,25,INTERBANCARIO,BBVA,740577,42912117,21,1391.55,1391.55,0.0,,4.0,False
1443134,159139,25,INTERBANCARIO,BBVA,740752,42910573,21,667.6,667.6,667.6,13/03/2025,0.0,True
1443138,159139,25,INTERBANCARIO,BBVA,740872,42911967,21,382.87,382.87,382.87,13/03/2025,0.0,True
1443176,159139,25,INTERBANCARIO,BBVA,742019,42909926,21,1319.14,1319.14,1319.14,13/03/2025,0.0,True
1443207,159139,25,INTERBANCARIO,BBVA,742713,42912273,21,505.98,505.98,0.0,,8.0,False
1443225,159139,25,INTERBANCARIO,BBVA,743205,42910581,21,1188.65,1188.65,1188.65,13/03/2025,0.0,True
1443230,159139,25,INTERBANCARIO,BBVA,743331,42911178,21,1704.05,1704.05,1704.05,13/03/2025,0.0,True
1443234,159139,25,INTERBANCARIO,BBVA,743457,42910110,21,1279.38,1279.38,1279.38,13/03/2025,0.0,True
1443239,159139,25,INTERBANCARIO,BBVA,743778,42912123,21,820.59,820.59,820.59,13/03/2025,0.0,True
1443522,159141,5,TRADICIONAL,BANAMEX,650585,42913220,2,127.22,127.22,0.0,,4.0,False
1446129,159157,17,TRADICIONAL,BBVA,705133,42932879,12,983.36,983.36,0.0,,13.0,False
1446175,159157,17,TRADICIONAL,BBVA,709347,42933040,12,878.0,878.0,0.0,,13.0,False
1446334,159157,17,TRADICIONAL,BBVA,732320,42932939,12,416.68,416.68,0.0,,13.0,False
1446943,159174,5,TRADICIONAL,BANAMEX,654327,42940818,2,418.27,418.27,418.27,13/03/2025,0.0,True
1449760,159185,6,TRADICIONAL,BBVA,651219,42950877,12,593.03,593.03,0.0,,4.0,False
1449761,159185,6,TRADICIONAL,BBVA,651714,42950878,12,641.38,641.38,0.0,,4.0,False
1449762,159185,6,TRADICIONAL,BBVA,651824,42950879,12,1201.43,1201.43,0.0,,4.0,False
1449763,159185,6,TRADICIONAL,BBVA,652311,42950880,12,937.45,937.45,0.0,,4.0,False
1449765,159185,6,TRADICIONAL,BBVA,653273,42950882,12,1777.97,1777.97,0.0,,4.0,False
1449766,159185,6,TRADICIONAL,BBVA,653279,42950883,12,1062.33,1062.33,0.0,,4.0,False
1449769,159185,6,TRADICIONAL,BBVA,653719,42950886,12,153.22,153.22,0.0,,4.0,False
1449771,159185,6,TRADICIONAL,BBVA,654510,42950888,12,296.85,296.85,0.0,,4.0,False
1449781,159185,6,TRADICIONAL,BBVA,655734,42950898,12,408.23,408.23,0.0,,4.0,False
1449884,159185,6,TRADICIONAL,BBVA,690189,42951001,12,1272.04,1272.04,0.0,,4.0,False
1449896,159185,6,TRADICIONAL,BBVA,691963,42951013,12,541.02,541.02,0.0,,4.0,False
1453782,159191,6,TRADICIONAL,BBVA,709913,42956938,21,1011.16,1011.16,1011.16,14/03/2025,0.0,True
1457151,159204,5,TRADICIONAL,BANAMEX,693541,42965565,2,1431.43,1431.43,1431.43,13/03/2025,0.0,True
1459045,159220,5,TRADICIONAL,BANAMEX,651283,42973873,2,1896.4,1896.4,0.0,,4.0,False
1459047,159220,5,TRADICIONAL,BANAMEX,651688,42973875,2,2535.73,2535.73,0.0,,4.0,False
1459049,159220,5,TRADICIONAL,BANAMEX,652205,42973877,2,2219.23,2219.23,0.0,,4.0,False
1459050,159220,5,TRADICIONAL,BANAMEX,652496,42973878,2,784.42,784.42,0.0,,4.0,False
1459053,159220,5,TRADICIONAL,BANAMEX,652702,42973881,2,1187.44,1187.44,1187.44,13/03/2025,0.0,True
1459054,159220,5,TRADICIONAL,BANAMEX,652882,42973882,2,1696.34,1696.34,0.0,,4.0,False
1459150,159220,5,TRADICIONAL,BANAMEX,690251,42973978,2,932.99,932.99,932.99,13/03/2025,0.0,True
1461332,159229,6,TRADICIONAL,BBVA,485678,42981826,12,232.43,232.43,0.0,,4.0,False
1461946,159229,6,TRADICIONAL,BBVA,649919,42982440,12,358.57,358.57,0.0,,4.0,False
1462276,159229,6,TRADICIONAL,BBVA,664255,42982770,12,466.94,466.94,0.0,,4.0,False
1464109,159237,17,TRADICIONAL,BBVA,587095,42990137,12,223.9,223.9,0.0,,13.0,False
1464120,159237,17,TRADICIONAL,BBVA,599353,42988603,12,459.99,459.99,0.0,,4.0,False
1464130,159237,17,TRADICIONAL,BBVA,608282,42989145,12,722.71,722.71,0.0,,13.0,False
1464154,159237,17,TRADICIONAL,BBVA,613032,42990173,12,1212.29,1212.29,1212.29,14/03/2025,0.0,True
1464167,159237,17,TRADICIONAL,BBVA,614694,42989436,12,259.72,259.72,0.0,,4.0,False
1464175,159237,17,TRADICIONAL,BBVA,617510,42988798,12,244.79,244.79,0.0,,13.0,False
1464193,159237,17,TRADICIONAL,BBVA,622753,42989445,12,1251.75,1251.75,0.0,,13.0,False
1464240,159237,17,TRADICIONAL,BBVA,635264,42989746,12,163.56,163.56,0.0,,13.0,False
1464251,159237,17,TRADICIONAL,BBVA,638566,42989720,12,417.25,417.25,0.0,,13.0,False
1464261,159237,17,TRADICIONAL,BBVA,640855,42990229,12,65.74,65.74,0.0,,4.0,False
1464272,159237,17,TRADICIONAL,BBVA,642753,42990176,12,142.12,142.12,0.0,,13.0,False
1464274,159237,17,TRADICIONAL,BBVA,644167,42989952,12,344.98,344.98,0.0,,13.0,False
1464290,159237,17,TRADICIONAL,BBVA,645413,42988656,12,69.58,69.58,0.0,,4.0,False
1464313,159237,17,TRADICIONAL,BBVA,646670,42989804,12,577.69,577.69,0.0,,13.0,False
1464316,159237,17,TRADICIONAL,BBVA,646758,42988750,12,307.97,307.97,0.0,,13.0,False
1464330,159237,17,TRADICIONAL,BBVA,648080,42989089,12,382.33,382.33,382.33,14/03/2025,0.0,True
1464332,159237,17,TRADICIONAL,BBVA,648101,42988997,12,0.04,0.04,0.0,,13.0,False
1464337,159237,17,TRADICIONAL,BBVA,648545,42988871,12,93.88,93.88,0.0,,4.0,False
1464342,159237,17,TRADICIONAL,BBVA,648805,42989320,12,204.28,204.28,0.0,,13.0,False
1464345,159237,17,TRADICIONAL,BBVA,648956,42989013,12,838.23,838.23,0.0,,13.0,False
1464370,159237,17,TRADICIONAL,BBVA,651770,42988995,12,988.91,988.91,0.0,,4.0,False
1464380,159237,17,TRADICIONAL,BBVA,652414,42990010,12,143.12,143.12,143.12,14/03/2025,0.0,True
1464384,159237,17,TRADICIONAL,BBVA,652523,42988719,12,469.33,469.33,0.0,,13.0,False
1464387,159237,17,TRADICIONAL,BBVA,652539,42989568,12,166.9,166.9,0.0,,3.0,False
1464393,159237,17,TRADICIONAL,BBVA,652736,42989966,12,377.34,377.34,377.34,18/03/2025,0.0,True
1464405,159237,17,TRADICIONAL,BBVA,653469,42989169,12,736.01,736.01,0.0,,13.0,False
1464412,159237,17,TRADICIONAL,BBVA,653865,42989894,12,834.41,834.41,0.0,,4.0,False
1464415,159237,17,TRADICIONAL,BBVA,654128,42988765,12,203.87,203.87,203.87,14/03/2025,0.0,True
1464427,159237,17,TRADICIONAL,BBVA,655339,42989120,12,76.46,76.46,0.0,,4.0,False
1464429,159237,17,TRADICIONAL,BBVA,655926,42990161,12,623.01,623.01,623.01,20/03/2025,0.0,True
1464435,159237,17,TRADICIONAL,BBVA,657000,42989856,12,365.76,365.76,0.0,,13.0,False
1464436,159237,17,TRADICIONAL,BBVA,657190,42990248,12,195.13,195.13,0.0,,13.0,False
1464456,159237,17,TRADICIONAL,BBVA,660048,42988658,12,769.06,769.06,0.0,,4.0,False
1464466,159237,17,TRADICIONAL,BBVA,660772,42989049,12,312.75,312.75,0.0,,13.0,False
1464510,159237,17,TRADICIONAL,BBVA,661849,42989308,12,625.78,625.78,0.0,,13.0,False
1464674,159237,17,TRADICIONAL,BBVA,681237,42989482,12,469.33,469.33,0.0,,13.0,False
1464706,159237,17,TRADICIONAL,BBVA,684528,42988792,12,82.19,82.19,0.0,,13.0,False
1464792,159237,17,TRADICIONAL,BBVA,686631,42989296,12,130.4,130.4,0.0,,13.0,False
1464814,159237,17,TRADICIONAL,BBVA,687044,42988621,12,893.8,893.8,0.0,,4.0,False
1464849,159237,17,TRADICIONAL,BBVA,687765,42988968,12,313.01,313.01,313.01,14/03/2025,0.0,True
1464869,159237,17,TRADICIONAL,BBVA,688033,42989852,12,1502.05,1502.05,0.0,,13.0,False
1464870,159237,17,TRADICIONAL,BBVA,688133,42989968,12,556.34,556.34,0.0,,3.0,False
1464890,159237,17,TRADICIONAL,BBVA,688574,42989079,12,625.78,625.78,0.0,,13.0,False
1464950,159237,17,TRADICIONAL,BBVA,689388,42989940,12,66.76,66.76,0.0,,13.0,False
1465007,159237,17,TRADICIONAL,BBVA,692474,42988773,12,1176.31,1176.31,0.0,,13.0,False
1465021,159237,17,TRADICIONAL,BBVA,694409,42988718,12,938.67,938.67,0.0,,13.0,False
1465108,159237,17,TRADICIONAL,BBVA,702530,42990255,12,1703.34,1703.34,0.0,,13.0,False
1465111,159237,17,TRADICIONAL,BBVA,702615,42989648,12,166.9,166.9,0.0,,4.0,False
1465160,159237,17,TRADICIONAL,BBVA,704538,42988822,12,353.83,353.83,0.0,,4.0,False
1465173,159237,17,TRADICIONAL,BBVA,706702,42989706,12,576.0,576.0,576.0,20/03/2025,0.0,True
1465204,159237,17,TRADICIONAL,BBVA,707529,42990123,12,0.05,0.05,0.0,,13.0,False
1465233,159237,17,TRADICIONAL,BBVA,708286,42988552,12,177.6,177.6,177.6,14/03/2025,0.0,True
1465238,159237,17,TRADICIONAL,BBVA,708384,42990018,12,499.98,499.98,0.0,,13.0,False
1465241,159237,17,TRADICIONAL,BBVA,708700,42988741,12,569.38,569.38,0.0,,13.0,False
1465247,159237,17,TRADICIONAL,BBVA,708871,42989507,12,783.94,783.94,0.0,,13.0,False
1465265,159237,17,TRADICIONAL,BBVA,709079,42990258,12,89.8,89.8,0.0,,13.0,False
1465303,159237,17,TRADICIONAL,BBVA,710904,42989517,12,829.72,829.72,0.0,,13.0,False
1465320,159237,17,TRADICIONAL,BBVA,711628,42989322,12,564.68,564.68,0.0,,13.0,False
1465357,159237,17,TRADICIONAL,BBVA,712849,42989730,12,383.94,383.94,0.0,,13.0,False
1465364,159237,17,TRADICIONAL,BBVA,713012,42990264,12,97.35,97.35,0.0,,13.0,False
1465376,159237,17,TRADICIONAL,BBVA,713417,42988839,12,1488.16,1488.16,0.0,,13.0,False
1465457,159237,17,TRADICIONAL,BBVA,721016,42989739,12,1129.36,1129.36,0.0,,4.0,False
1465564,159237,17,TRADICIONAL,BBVA,729716,42989143,12,278.17,278.17,0.0,,13.0,False
1465593,159237,17,TRADICIONAL,BBVA,730288,42989962,12,166.9,166.9,0.0,,13.0,False
1465606,159237,17,TRADICIONAL,BBVA,730681,42990195,12,249.0,249.0,0.0,,13.0,False
1465643,159237,17,TRADICIONAL,BBVA,732268,42988698,12,287.07,287.07,0.0,,13.0,False
1465655,159237,17,TRADICIONAL,BBVA,732782,42989460,12,120.17,120.17,0.0,,13.0,False
1465724,159237,17,TRADICIONAL,BBVA,734912,42990117,12,85.95,85.95,0.0,,13.0,False
1465747,159237,17,TRADICIONAL,BBVA,736095,42989036,12,303.75,303.75,0.0,,4.0,False
1465781,159237,17,TRADICIONAL,BBVA,737525,42988896,12,236.44,236.44,0.0,,13.0,False
1465784,159237,17,TRADICIONAL,BBVA,737826,42989300,12,458.9,458.9,0.0,,13.0,False
1465818,159239,9,TRADICIONAL,SANTANDER,642698,42992421,14,695.41,695.41,0.0,,2.0,False
1465819,159239,9,TRADICIONAL,SANTANDER,657212,42992420,14,782.22,782.22,0.0,,2.0,False
1465895,159246,5,TRADICIONAL,BANAMEX,500049,42993824,2,72.76,72.76,0.0,,4.0,False
1465932,159246,5,TRADICIONAL,BANAMEX,616890,42993861,2,404.39,404.39,0.0,,4.0,False
1466100,159246,5,TRADICIONAL,BANAMEX,650694,42994029,2,254.45,254.45,0.0,,4.0,False
1467349,159248,1,TRADICIONAL,BANAMEX,651088,42996882,2,954.19,954.19,0.0,,4.0,False
1467350,159248,1,TRADICIONAL,BANAMEX,651565,42996942,2,1695.51,1695.51,0.0,,4.0,False
1467352,159248,1,TRADICIONAL,BANAMEX,652695,42996800,2,2968.18,2968.18,0.0,,4.0,False
1467354,159248,1,TRADICIONAL,BANAMEX,653857,42997063,2,936.42,936.42,0.0,,4.0,False
1467417,159248,1,TRADICIONAL,BANAMEX,686196,42996927,2,636.08,636.08,0.0,,4.0,False
1467742,159259,5,TRADICIONAL,BANAMEX,546827,42997530,2,10852.99,10852.99,0.0,,2.0,False
1492709,160628,12,TRADICIONAL,BANORTE,659105,43641999,72,1956.31,1956.31,1956.31,15/04/2025,,True
1496881,161053,12,TRADICIONAL,BANORTE,654769,43767627,72,395.68,395.68,395.68,29/04/2025,,True
1496884,161053,12,TRADICIONAL,BANORTE,656374,43767405,72,932.71,932.71,932.71,29/04/2025,,True
1496885,161053,12,TRADICIONAL,BANORTE,656483,43768490,72,848.17,848.17,848.17,29/04/2025,,True
1496886,161053,12,TRADICIONAL,BANORTE,656593,43767821,72,847.34,847.34,847.34,29/04/2025,,True
1496887,161053,12,TRADICIONAL,BANORTE,657114,43768856,72,296.22,296.22,296.22,28/04/2025,,True
1496889,161053,12,TRADICIONAL,BANORTE,657625,43768409,72,161.78,161.78,161.78,25/04/2025,0.0,True
1496890,161053,12,TRADICIONAL,BANORTE,657823,43768412,72,1589.48,1589.48,1589.48,29/04/2025,,True
1496891,161053,12,TRADICIONAL,BANORTE,657873,43768511,72,798.45,798.45,798.45,28/04/2025,,True
1496894,161053,12,TRADICIONAL,BANORTE,658735,43767154,72,679.57,679.57,679.57,25/04/2025,,True
1496895,161053,12,TRADICIONAL,BANORTE,658859,43768189,72,849.27,849.27,849.27,25/04/2025,0.0,True
1496896,161053,12,TRADICIONAL,BANORTE,658913,43767674,72,4111.21,4111.21,4111.21,25/04/2025,0.0,True
1496903,161053,12,TRADICIONAL,BANORTE,659891,43768484,72,337.28,337.28,337.28,28/04/2025,,True
1496907,161053,12,TRADICIONAL,BANORTE,660423,43767641,72,678.53,678.53,678.53,28/04/2025,,True
1496913,161053,12,TRADICIONAL,BANORTE,660773,43768369,72,939.2,939.2,939.2,25/04/2025,0.0,True
1496956,161053,12,TRADICIONAL,BANORTE,677704,43768025,72,1004.19,1004.19,0.0,,26.0,False
1496980,161053,12,TRADICIONAL,BANORTE,679536,43768352,72,6204.53,6204.53,6204.53,01/05/2025,,True
1497012,161053,12,TRADICIONAL,BANORTE,681891,43768446,72,989.63,989.63,989.63,30/04/2025,,True
1497013,161053,12,TRADICIONAL,BANORTE,681952,43767994,72,426.91,426.91,426.91,01/05/2025,,True
1497016,161053,12,TRADICIONAL,BANORTE,682329,43768469,72,2561.45,2561.45,2561.45,01/05/2025,,True
1497026,161053,12,TRADICIONAL,BANORTE,682762,43767509,72,3484.13,3484.13,3484.13,01/05/2025,,True
1497028,161053,12,TRADICIONAL,BANORTE,682821,43768293,72,1553.94,1553.94,1553.94,01/05/2025,,True
1497065,161053,12,TRADICIONAL,BANORTE,684367,43767472,72,2023.54,2023.54,2023.54,30/04/2025,,True
1497076,161053,12,TRADICIONAL,BANORTE,684714,43768424,72,5267.99,5267.99,5267.99,01/05/2025,,True
1497141,161053,12,TRADICIONAL,BANORTE,688445,43767497,72,2561.45,2561.45,2561.45,01/05/2025,,True
1497159,161053,12,TRADICIONAL,BANORTE,689452,43768740,72,2931.52,2931.52,2931.52,25/04/2025,0.0,True
1497162,161053,12,TRADICIONAL,BANORTE,689623,43768737,72,853.82,853.82,853.82,01/05/2025,,True
1497204,161053,12,TRADICIONAL,BANORTE,692553,43767869,72,597.04,597.04,597.04,01/05/2025,,True
1497281,161053,12,TRADICIONAL,BANORTE,698950,43768735,72,2598.88,2598.88,2598.88,01/05/2025,,True
1497384,161053,12,TRADICIONAL,BANORTE,705470,43767573,72,1276.73,1276.73,1276.73,30/04/2025,,True
1497388,161053,12,TRADICIONAL,BANORTE,706034,43768263,72,1755.88,1755.88,1755.88,25/04/2025,0.0,True
1497395,161053,12,TRADICIONAL,BANORTE,706502,43768488,72,585.33,585.33,585.33,29/04/2025,,True
1497484,161053,12,TRADICIONAL,BANORTE,711909,43768133,72,3863.2,3863.2,3863.2,01/05/2025,,True
1497498,161053,12,TRADICIONAL,BANORTE,713082,43768676,72,842.88,842.88,842.88,25/04/2025,0.0,True
1497508,161053,12,TRADICIONAL,BANORTE,713426,43768760,72,1755.88,1755.88,1755.88,25/04/2025,0.0,True
1497539,161053,12,TRADICIONAL,BANORTE,715064,43768635,72,4999.91,4999.91,4999.91,30/04/2025,,True
1497543,161053,12,TRADICIONAL,BANORTE,715261,43768606,72,503.39,503.39,503.39,25/04/2025,,True
1497556,161053,12,TRADICIONAL,BANORTE,716015,43768702,72,1440.51,1440.51,1440.51,30/04/2025,,True
1497567,161053,12,TRADICIONAL,BANORTE,716679,43768190,72,1603.81,1603.81,1603.81,01/05/2025,,True
1497569,161053,12,TRADICIONAL,BANORTE,716947,43768172,72,3813.79,3813.79,3813.79,30/04/2025,,True
1497578,161053,12,TRADICIONAL,BANORTE,717624,43768366,72,1756.0,1756.0,1756.0,01/05/2025,,True
1497604,161053,12,TRADICIONAL,BANORTE,719204,43767946,72,8194.66,8194.66,8194.66,30/04/2025,,True
1497617,161053,12,TRADICIONAL,BANORTE,720075,43768519,72,3014.46,3014.46,3014.46,01/05/2025,,True
1497631,161053,12,TRADICIONAL,BANORTE,720825,43768880,72,2306.33,2306.33,2306.33,30/04/2025,,True
1497638,161053,12,TRADICIONAL,BANORTE,721519,43767411,72,2575.46,2575.46,2575.46,01/05/2025,,True
1497641,161053,12,TRADICIONAL,BANORTE,721693,43768122,72,3839.78,3839.78,3839.78,30/04/2025,,True
1497652,161053,12,TRADICIONAL,BANORTE,722503,43767088,72,999.98,999.98,999.98,01/05/2025,,True
1497675,161053,12,TRADICIONAL,BANORTE,723482,43767518,72,1768.76,1768.76,1768.76,30/04/2025,,True
1497710,161053,12,TRADICIONAL,BANORTE,724991,43768782,72,3734.42,3734.42,3734.42,30/04/2025,,True
1497786,161053,12,TRADICIONAL,BANORTE,729675,43767998,72,2619.48,2619.48,2619.48,30/04/2025,,True
1497796,161053,12,TRADICIONAL,BANORTE,730346,43768813,72,1709.05,1709.05,1709.05,30/04/2025,,True
1497821,161053,12,TRADICIONAL,BANORTE,731818,43768829,72,2458.4,2458.4,2458.4,30/04/2025,,True
1497878,161053,12,TRADICIONAL,BANORTE,733814,43768534,72,2579.56,2579.56,2579.56,25/04/2025,0.0,True
1497931,161053,12,TRADICIONAL,BANORTE,736284,43768401,72,1269.87,1269.87,1269.87,25/04/2025,0.0,True
1497950,161053,12,TRADICIONAL,BANORTE,736898,43767862,72,3236.89,3236.89,3236.89,01/05/2025,,True
1497975,161053,12,TRADICIONAL,BANORTE,737528,43768570,72,1170.67,1170.67,1170.67,01/05/2025,,True
1497986,161053,12,TRADICIONAL,BANORTE,737734,43768173,72,1984.98,1984.98,1984.98,30/04/2025,,True
1497987,161053,12,TRADICIONAL,BANORTE,737740,43767645,72,4280.77,4280.77,4280.77,25/04/2025,0.0,True
1497999,161053,12,TRADICIONAL,BANORTE,738428,43767555,72,1170.67,1170.67,1170.67,30/04/2025,,True
1498000,161053,12,TRADICIONAL,BANORTE,738624,43768608,72,1264.32,1264.32,1264.32,25/04/2025,0.0,True
1498009,161053,12,TRADICIONAL,BANORTE,738885,43768886,72,579.01,579.01,579.01,30/04/2025,,True
1498017,161053,12,TRADICIONAL,BANORTE,739166,43768152,72,1000.1,1000.1,1000.1,01/05/2025,,True
1498044,161053,12,TRADICIONAL,BANORTE,739971,43768571,72,377.19,377.19,377.19,01/05/2025,,True
1498067,161053,12,TRADICIONAL,BANORTE,740408,43767582,72,620.45,620.45,620.45,25/04/2025,0.0,True
1498068,161053,12,TRADICIONAL,BANORTE,740424,43767860,72,1463.33,1463.33,1463.33,01/05/2025,,True
1498076,161053,12,TRADICIONAL,BANORTE,740539,43767973,72,2862.51,2862.51,2862.51,30/04/2025,,True
1498089,161053,12,TRADICIONAL,BANORTE,740830,43767844,72,3962.12,3962.12,3962.12,30/04/2025,,True
1498093,161053,12,TRADICIONAL,BANORTE,740911,43767615,72,5057.27,5057.27,5057.27,29/04/2025,,True
1498095,161053,12,TRADICIONAL,BANORTE,740955,43768804,72,1170.67,1170.67,1170.67,30/04/2025,,True
1498096,161053,12,TRADICIONAL,BANORTE,741016,43767986,72,4778.3,4778.3,4778.3,01/05/2025,,True
1498113,161053,12,TRADICIONAL,BANORTE,741364,43768451,72,1978.42,1978.42,1978.42,29/04/2025,,True
1498116,161053,12,TRADICIONAL,BANORTE,741393,43768078,72,2926.66,2926.66,2926.66,01/05/2025,,True
1498127,161053,12,TRADICIONAL,BANORTE,741767,43768887,72,3512.0,3512.0,3512.0,01/05/2025,,True
1498128,161053,12,TRADICIONAL,BANORTE,741783,43768050,72,2774.48,2774.48,2774.48,30/04/2025,,True
1498179,161053,12,TRADICIONAL,BANORTE,742748,43767465,72,2506.86,2506.86,2506.86,01/05/2025,,True
1498190,161053,12,TRADICIONAL,BANORTE,742942,43768389,72,3512.0,3512.0,3512.0,30/04/2025,,True
1498197,161053,12,TRADICIONAL,BANORTE,743072,43767799,72,1932.89,1932.89,1932.89,01/05/2025,,True
1498217,161053,12,TRADICIONAL,BANORTE,743695,43767896,72,1135.55,1135.55,1135.55,25/04/2025,0.0,True
1498235,161053,12,TRADICIONAL,BANORTE,743979,43768372,72,3512.0,3512.0,3512.0,25/04/2025,0.0,True
1498253,161053,12,TRADICIONAL,BANORTE,744258,43768697,72,1170.67,1170.67,1170.67,30/04/2025,,True
1498262,161053,12,TRADICIONAL,BANORTE,744480,43768416,72,1404.8,1404.8,1404.8,25/04/2025,0.0,True
1498286,161053,12,TRADICIONAL,BANORTE,744944,43767709,72,1170.67,1170.67,1170.67,30/04/2025,,True
